age	gender	daily.views
10	Female	20.7
7	Female	18.9
51	Female	152.7
43	Female	0.5
48	Female	103.1
49	Male	3.6
23	Male	4.4
21	Male	2.2
16	Male	50.1
14	Female	17.8
35	Male	158.4
52	Female	145.2
59	Male	9.1
46	Female	126.2
38	Male	466.1
49	Female	123.2
33	Female	100.9
28	Male	158.7
20	Female	198.4
59	Female	81.5
73	Female	53.7
47	Female	90
78	Male	1.1
55	Female	146.4
34	Female	15
48	Female	125.8
60	Male	44.3
51	Female	19.7
68	Female	69.9
39	Male	54.6
41	Female	48.1
38	Female	296.5
51	Female	88.3
53	Male	225.9
42	Male	172.6
46	Female	6.6
22	Male	15
37	Female	39.4
56	Male	13
63	Female	41.4
47	Female	37.9
54	Female	148.6
47	Female	69.6
37	Female	135.2
29	Female	22.6
34	Male	143.4
41	Female	626
45	Male	86
59	Female	46.7
44	Female	236.6
48	Female	87.4
62	Male	293.6
65	Female	10.7
59	Female	20.1
56	Female	316.8
48	Female	192.3
19	Female	3.2
59	Female	18
56	Female	142.1
37	Female	152.5
40	Female	161.2
14	Female	389.4
40	Female	207.6
49	Female	5.9
65	Female	35
49	Female	210.6
67	Female	19.6
74	Male	167.8
54	Female	72.1
45	Female	0.2
45	Male	0.2
56	Female	5.7
68	Female	84.3
71	Male	88.9
44	Female	50
65	Male	11.6
10	Male	7.4
6	Male	1.8
75	Male	448.9
41	Female	205
25	Female	75.5
27	Male	27.6
36	Female	92.1
62	Female	84.5
66	Male	0.1
55	Male	204.9
31	Female	104.3
46	Female	160.8
45	Male	292.3
48	Female	480.2
45	Female	10
15	Male	1.8
66	Male	77.3
72	Male	20.3
69	Female	1.4
59	Female	160.1
60	Male	9.4
51	Female	73.6
55	Female	19.9
53	Female	250.7
77	Male	74.8
36	Female	256.6
33	Male	1.3
34	Female	190.4
34	Male	2.4
16	Female	101.7
13	Male	9.2
76	Male	55.1
55	Female	328.4
58	Male	2.3
59	Female	310.3
66	Male	251.7
64	Female	14.8
57	Female	10.2
60	Female	194
65	Male	98.2
48	Male	389.3
69	Male	172.8
68	Female	19.6
51	Male	259.3
56	Female	11.3
50	Female	165.3
42	Female	0.5
69	Male	200.7
61	Female	70.2
59	Male	22.8
71	Male	55.1
41	Male	70.4
47	Male	25.1
51	Male	146
41	Male	51.6
45	Female	444.5
62	Female	14.2
35	Female	23.1
35	Male	0.3
13	Female	0.1
54	Male	49
30	Female	166.8
36	Female	154.9
17	Female	61.8
17	Male	0.1
44	Female	386.4
40	Female	224.3
67	Female	220.8
39	Male	161.6
35	Female	249.6
32	Female	93.6
34	Male	111.5
64	Female	55.5
45	Male	105.4
60	Female	73.1
41	Female	62.2
40	Female	118.4
33	Male	16.1
14	Female	35.6
50	Female	21
53	Male	104.4
51	Female	12.6
18	Male	23.6
42	Male	96.1
42	Female	27.1
54	Male	6
38	Female	155.7
55	Male	0.9
15	Male	1.2
10	Female	11.8
45	Female	111.3
43	Female	54.9
15	Male	2.2
13	Male	11.4
23	Male	1.6
42	Female	381.7
19	Female	2.7
13	Male	54.9
42	Male	1
45	Male	376.8
47	Female	69.4
17	Male	20.6
58	Female	3.9
49	Female	150.2
68	Female	10
38	Female	97.2
41	Male	13.8
10	Female	1.9
73	Male	96
57	Female	18.9
37	Female	302.2
42	Female	137.7
52	Female	282.3
53	Female	18.8
28	Male	317.3
46	Female	14.3
58	Female	42.6
42	Female	342
41	Male	9.2
13	Male	18.4
37	Female	221.4
48	Male	56.6
45	Female	83.2
61	Male	493.3
56	Female	83
62	Male	89.3
59	Female	5.5
39	Female	42.3
42	Male	1.6
19	Male	137.8
16	Male	1.2
53	Female	120.9
72	Female	58.9
60	Female	146.7
37	Male	96.2
55	Female	46.2
28	Female	72.1
62	Male	80.9
70	Female	65.7
52	Female	189
52	Female	311.9
59	Male	2.9
63	Female	164.4
47	Male	194.8
45	Female	16.8
22	Female	60.2
21	Female	7.3
46	Male	67.1
50	Female	228.5
63	Female	24.6
48	Female	52.2
45	Male	0.8
74	Male	12.9
35	Female	213.9
11	Male	4.3
57	Male	4.6
35	Male	300.7
31	Female	24.2
43	Male	110.5
40	Female	23.6
83	Male	41.6
81	Female	3.7
63	Female	397.7
52	Male	3.1
71	Male	43
41	Female	292.2
78	Male	91.2
57	Female	58.5
63	Male	0.8
59	Female	206.2
71	Male	16.8
38	Female	748.4
34	Male	282.5
20	Male	21.4
30	Male	27.3
48	Female	125.1
48	Female	49.6
19	Male	13.3
17	Female	114
56	Female	34.7
53	Female	83.9
56	Male	117.2
58	Female	627.2
57	Male	2.6
22	Female	51.7
67	Female	60.1
62	Male	7.8
64	Male	74.7
61	Female	3.8
55	Male	106
60	Female	8.9
25	Female	7.3
48	Male	291
47	Female	128
48	Male	42.1
34	Female	2.3
8	Female	0.4
6	Female	0.7
61	Female	2.3
37	Male	191.8
47	Female	11.9
71	Male	2.8
37	Male	17.3
36	Female	2.1
14	Female	8.8
9	Female	2.2
4	Male	1.7
52	Female	1.6
63	Female	246.4
43	Female	73.4
51	Female	153.6
54	Male	9.9
46	Female	74.9
67	Female	189.9
46	Male	65.9
40	Female	35.5
33	Female	87.9
77	Male	48.9
63	Male	80.6
51	Male	77.4
17	Female	17.2
29	Female	105
29	Male	15.8
5	Male	15.6
57	Female	5
62	Female	18.7
63	Male	15.8
46	Female	272.2
49	Female	7.6
51	Female	67.5
55	Male	5.3
18	Male	6.4
50	Female	63.6
54	Male	280.4
56	Female	615.8
66	Female	61.1
56	Male	14.5
40	Female	293.7
49	Male	28.3
62	Female	17.1
20	Female	10.1
32	Female	124.5
41	Female	117.6
40	Male	54.1
34	Female	57.5
43	Male	11.1
46	Male	10.7
34	Male	116.7
32	Female	104.5
9	Male	35.4
7	Male	18.2
45	Female	48.6
41	Female	4.3
49	Male	143.8
53	Female	48.6
57	Male	18
27	Male	12.7
47	Male	1.1
38	Female	226.6
34	Female	72.9
45	Female	42.5
55	Female	36.1
58	Male	3.8
39	Female	20
44	Female	43.6
27	Female	1.7
38	Female	247.9
47	Female	19.3
44	Female	141.4
44	Male	34.6
54	Female	8.5
60	Male	106.4
48	Female	36.6
29	Male	303.3
53	Male	120.8
55	Female	5.5
45	Female	55.4
47	Male	1.6
63	Male	21.3
40	Female	147.1
45	Male	33.8
36	Female	46.1
55	Male	94.3
25	Male	328.5
20	Female	13.2
20	Female	12.1
37	Female	65.2
33	Male	24.6
61	Female	172.5
43	Female	48.4
54	Female	6.1
46	Female	75
47	Female	25
48	Male	3
23	Female	87.1
52	Female	45.2
64	Male	163.5
47	Female	173.9
49	Male	5
12	Female	124.3
61	Male	249.4
50	Female	8.1
64	Female	53.4
20	Female	1.8
57	Male	146.4
27	Male	0.5
30	Male	20
73	Female	109.5
61	Female	0.7
65	Female	30.2
80	Male	41.9
34	Female	108.1
41	Male	64.3
44	Male	369.5
16	Male	2.6
29	Female	183.8
26	Female	468.2
53	Female	5.1
17	Female	9.7
26	Female	441
62	Male	0.1
68	Female	2.4
35	Male	187.7
44	Female	5.6
31	Female	149.5
59	Female	36.2
60	Female	22.9
57	Male	10.5
51	Male	2.5
52	Female	20.2
50	Female	433.1
14	Male	37.5
26	Female	0.4
30	Female	1.9
62	Female	137.2
56	Female	2.7
53	Female	99
20	Male	15.2
59	Female	108.5
42	Female	46.7
47	Female	58
68	Female	10.7
62	Male	0.1
27	Male	51.4
61	Female	1.3
79	Female	0.7
30	Female	112.4
44	Male	0.6
45	Male	69.2
76	Female	124.5
44	Female	226.5
52	Male	13.9
23	Female	1.8
52	Female	18.5
55	Male	6
47	Female	80.6
51	Male	29.7
74	Female	45.6
51	Female	10
61	Male	0.2
60	Male	0.6
65	Female	14.7
21	Female	36.3
26	Male	1.7
33	Female	92.7
62	Male	328.2
45	Female	52.8
55	Male	14.4
62	Female	1.1
57	Female	18.3
20	Female	122.9
40	Male	75.2
45	Female	56.3
55	Female	49.3
27	Male	5.7
60	Female	9.4
49	Female	63.5
18	Female	3.5
22	Female	94.9
56	Female	14.9
37	Female	208.9
34	Male	19.5
18	Male	1.1
9	Female	1.8
21	Female	47.9
40	Female	6.8
40	Male	38.7
49	Female	114.5
53	Female	93
64	Male	6
71	Female	35.8
29	Male	1.2
27	Female	105.9
64	Female	62.1
63	Female	42.2
32	Male	55.5
69	Female	113
29	Female	189.8
48	Female	5.3
56	Male	3.1
29	Female	846.8
62	Female	35.8
39	Female	0.2
22	Male	68.2
24	Female	224.3
43	Female	7.5
22	Male	1.1
23	Female	9
51	Female	50.3
76	Male	112.5
47	Male	275.9
49	Female	17.1
55	Female	28.6
39	Female	17.6
55	Female	240.1
35	Female	20.7
34	Male	0.6
49	Male	150.8
44	Male	82.9
39	Female	34.8
54	Female	909.3
51	Female	22.6
38	Male	84.3
41	Female	44.5
31	Female	14.3
21	Male	44.6
49	Female	13.6
28	Female	17.8
44	Male	101.8
42	Female	22.2
14	Male	3.4
12	Female	12.2
33	Male	162.5
43	Female	26.3
68	Female	0.5
22	Male	46.9
47	Female	266.6
53	Male	9.7
26	Male	9.9
20	Female	9.8
18	Female	8.3
51	Female	38.1
56	Female	75.8
46	Female	56.1
37	Male	160.8
52	Female	158.4
48	Male	37
38	Female	7.3
50	Female	145.2
50	Male	13.4
13	Female	0.7
36	Female	80.7
36	Male	209.6
53	Female	11.6
58	Male	69.6
43	Female	2.4
47	Male	281.5
45	Female	7.3
67	Female	2
60	Female	32.6
72	Female	68.6
33	Female	2.6
48	Female	21.1
21	Male	8
66	Female	261.6
33	Female	9.9
53	Male	69.7
20	Male	72.9
60	Female	24.2
32	Male	0.6
48	Female	157.9
46	Male	20.3
16	Male	13.5
16	Male	130.8
30	Female	135
23	Female	134.8
54	Female	124.4
36	Female	5.4
32	Male	0.8
57	Female	0.4
26	Male	63.5
49	Female	16.6
48	Male	477.7
64	Female	24.3
49	Female	11.5
46	Female	66.4
12	Male	11.1
10	Female	6
65	Male	24.7
32	Female	715.7
13	Female	72.5
35	Female	274.9
46	Male	32
11	Female	111.6
24	Female	63.5
51	Female	78.7
8	Male	1
27	Female	9.9
30	Male	7.7
53	Female	42.8
57	Female	67.4
27	Female	34.4
31	Male	14.4
8	Female	0.8
44	Female	32.7
29	Male	174.4
42	Female	1.5
73	Male	37.8
20	Female	2.1
28	Female	66.3
61	Female	117.2
71	Male	2.4
35	Female	59.2
41	Male	10.8
53	Female	88.1
60	Female	42.9
49	Female	2.3
55	Female	77.9
56	Female	47.5
57	Female	18.1
38	Female	17.4
29	Male	52.7
63	Female	29
65	Male	8.4
63	Female	0.3
46	Female	137.1
52	Male	0.9
22	Male	38.9
19	Female	18.5
17	Female	2.8
14	Female	1.6
47	Female	39.3
52	Female	3.3
49	Male	543.3
65	Male	195
58	Female	87.8
28	Female	60.3
31	Female	4.9
46	Male	2213.5
31	Male	35.1
72	Female	49.8
51	Female	114.2
60	Female	1.6
41	Male	197.1
20	Male	46.8
56	Female	24.4
56	Male	86.7
19	Female	5.3
50	Male	4.5
40	Female	222.6
54	Female	209.3
57	Female	109.8
27	Female	134.3
21	Male	21.1
52	Female	60.7
61	Male	128.6
33	Female	28.4
7	Male	19.6
36	Female	83.8
55	Female	63
54	Female	131.6
63	Male	42.1
36	Female	16.4
39	Male	72.3
56	Male	33.7
56	Female	156.2
53	Female	42.1
37	Female	85.2
35	Male	2.1
15	Male	10.6
49	Male	15.6
47	Female	54.7
18	Male	17.3
35	Male	2.6
31	Female	85.1
9	Female	18.5
46	Female	178.6
48	Female	4.9
38	Female	230.5
46	Female	0.2
37	Female	62.9
36	Male	3.6
46	Male	137.9
49	Female	66.4
18	Male	1.9
36	Female	53.7
52	Female	155.3
73	Female	121.7
50	Female	45.9
41	Male	24.4
63	Female	19.2
70	Male	46.3
71	Female	42.2
73	Male	7.1
31	Female	220.9
30	Female	123.4
48	Female	325.8
30	Female	115.3
25	Female	2.3
57	Male	36
70	Female	38.2
52	Female	39
54	Male	2.1
21	Male	1.7
53	Female	0.4
46	Female	99.4
8	Male	2.3
50	Male	1.4
34	Female	20.2
41	Female	2.5
24	Male	20.5
48	Female	54.3
59	Male	2.2
65	Female	6.1
63	Male	1.1
38	Female	52
30	Female	17
43	Female	85.3
35	Female	5.7
46	Female	51.4
46	Male	0.8
26	Female	0.7
10	Female	11.5
24	Female	113.8
26	Male	29.7
5	Female	20.1
49	Female	23.3
51	Male	63.4
28	Female	3.5
41	Female	1.7
51	Female	240
51	Male	13.4
62	Male	62.9
48	Male	191.5
67	Female	66.6
49	Female	23.2
44	Female	42.6
43	Male	5.9
64	Male	7.8
68	Male	59.6
24	Male	38.4
48	Female	47.4
32	Female	181.8
33	Male	2.9
10	Female	2.5
8	Male	2.1
68	Female	19.3
55	Female	90.4
25	Male	8.5
66	Female	50.4
55	Female	37.9
52	Female	24.7
31	Female	37.7
58	Female	21.7
39	Female	54.5
61	Female	14.3
59	Female	97.1
57	Male	92.7
59	Female	39.1
39	Female	25.6
60	Female	84.7
61	Male	2.9
63	Female	32
8	Female	1.3
26	Female	2.8
30	Male	4.8
23	Female	30.3
62	Female	36.4
56	Female	3.6
57	Male	5.3
57	Female	4.5
34	Male	29.6
58	Female	26.1
11	Female	3.2
27	Female	2.1
13	Female	2.2
42	Female	28.4
57	Female	9.5
6	Female	0.7
54	Female	0.5
55	Male	1.4
56	Female	555.8
42	Female	0.4
63	Male	7.9
39	Female	14.3
48	Female	132.4
36	Female	115.6
61	Female	269.5
58	Female	114.9
55	Male	4.2
58	Female	45.1
57	Male	0.8
49	Female	40.8
47	Female	2.5
42	Female	36.1
18	Male	60.6
15	Male	10.4
11	Female	2.2
49	Male	103.1
44	Female	9.5
23	Female	5.6
48	Male	444.6
69	Female	85
50	Female	8.2
36	Female	28.5
50	Female	98.7
89	Male	83.2
64	Female	32
51	Male	66.1
60	Female	27.7
65	Female	44.2
55	Female	33.7
56	Female	47.2
60	Male	1.4
31	Female	85.6
40	Female	274.8
36	Female	74.9
20	Female	4.3
18	Female	9.6
46	Female	445.9
43	Male	45.4
71	Male	52.2
45	Female	2.4
47	Female	449.6
45	Female	356.8
25	Female	433.6
25	Male	13.9
51	Male	40
27	Female	14.8
47	Female	5.3
12	Male	2.9
10	Male	6.3
40	Female	4.1
81	Female	13.6
35	Male	20.6
31	Male	61.4
25	Female	143.2
37	Male	14.4
45	Female	19.1
40	Female	14.7
40	Female	69.4
36	Female	114.6
35	Male	25.5
27	Female	35.3
41	Female	63
42	Male	49.3
30	Female	12.3
30	Female	13.7
61	Male	8.8
25	Female	8.3
33	Female	58.3
35	Male	17.3
58	Female	40.3
61	Female	55.7
40	Female	37.6
47	Female	57
12	Male	13.6
42	Female	24.8
27	Female	82
52	Male	98.2
33	Male	14.4
46	Female	123.3
60	Female	91.8
15	Female	142
78	Male	41.7
52	Female	47.7
54	Male	7.9
48	Male	20.6
68	Female	15.1
72	Male	3.1
28	Female	82.8
41	Female	276.6
49	Female	314.6
54	Female	19.4
47	Female	28.9
41	Male	22.7
20	Female	18.1
55	Female	36.2
69	Male	2.1
26	Female	9.9
58	Female	195.7
58	Male	21.2
46	Female	20.3
31	Female	94
42	Female	148
51	Female	321
58	Female	78.2
68	Male	30.7
53	Female	15.2
57	Male	4.4
46	Female	240.6
48	Female	111.3
21	Female	91.2
56	Female	109.7
21	Female	120.1
28	Female	489
55	Female	225
56	Male	25.3
25	Female	55
34	Female	57.5
61	Female	5.4
39	Male	29.6
51	Male	2.5
40	Male	743.2
48	Male	51.7
57	Female	27.9
65	Female	226.4
53	Female	13.7
29	Female	175
51	Female	238.7
62	Male	30.1
66	Male	87.1
31	Female	25.5
57	Male	195.6
57	Female	241.2
58	Female	71.9
57	Male	8.5
22	Female	8.5
29	Female	24
64	Female	9.5
36	Female	53.4
41	Female	32
65	Female	4.1
52	Female	21.1
20	Female	67.7
43	Female	106.6
50	Female	15
57	Female	26.1
59	Male	8
53	Male	25.2
43	Female	0.8
36	Female	45.7
17	Female	1.8
7	Female	1.6
31	Male	26.1
51	Female	4.9
26	Male	1.1
56	Male	0.5
53	Female	20.9
30	Female	40.6
47	Female	267.7
54	Female	126.3
84	Female	29.2
25	Female	37.1
39	Male	408.2
48	Female	74.4
60	Female	35.7
65	Male	144.4
56	Female	133.3
47	Female	41.3
85	Female	0.4
23	Female	2.5
21	Female	1.2
26	Female	45.1
39	Male	12.2
20	Male	137.2
16	Female	9.9
45	Male	35
43	Female	121.9
14	Female	16.7
36	Female	297.2
35	Male	19.5
49	Male	31.2
54	Female	2
63	Female	33.6
59	Female	115.6
75	Female	85.7
51	Female	135.2
54	Female	45.6
45	Male	22
21	Female	0.3
83	Male	27.4
81	Female	20.2
32	Female	59.8
43	Female	32.2
49	Male	157
56	Female	60.3
55	Female	282.9
68	Female	113.3
38	Female	7.7
43	Female	44
15	Male	21.3
38	Female	141.8
46	Male	11
54	Female	16.9
54	Female	13.9
59	Male	15.8
22	Male	11.1
17	Female	21.7
53	Female	1.6
25	Male	145.4
35	Female	13.3
34	Male	99.2
64	Female	11.5
57	Female	20.5
62	Male	1
25	Female	126.9
56	Male	36.5
57	Male	14.3
37	Female	70.3
36	Female	153.2
52	Male	476.8
55	Female	187.1
45	Female	107.4
44	Male	2.7
14	Male	3.4
73	Female	5.6
59	Female	26.1
41	Female	120
46	Male	9.9
19	Male	1.2
15	Male	7
10	Male	3.7
6	Female	3.5
47	Female	275.8
49	Male	28.3
22	Male	14.5
67	Female	121.3
67	Male	23.5
60	Female	94.7
55	Female	14
48	Male	100
34	Female	16.1
11	Male	3.4
10	Male	4.4
7	Male	0.7
44	Male	260.4
71	Female	67.6
70	Female	89
70	Male	2.1
38	Male	144.2
58	Female	163.1
47	Female	178.3
46	Male	14.6
16	Male	3.1
13	Female	2.8
63	Female	42.4
51	Female	149.4
59	Female	18.3
42	Female	21.1
18	Male	38.7
11	Male	4.9
41	Female	102.5
48	Female	107.2
61	Male	3.4
18	Male	5.9
26	Female	7.2
38	Female	108.4
74	Female	422.6
32	Female	14.9
40	Female	258.8
41	Female	316.4
38	Female	261
39	Male	760.9
36	Female	305.4
37	Male	398.8
8	Female	132.3
11	Male	50.5
27	Female	95
30	Male	48.4
3	Male	10.6
51	Female	335.3
37	Male	136.5
60	Female	0.1
33	Female	234
40	Male	643.7
35	Female	30.3
10	Male	2.1
8	Female	56.4
39	Female	32.3
41	Female	4.6
43	Male	83.2
16	Male	29.2
58	Male	34.6
80	Male	23.7
40	Female	150.5
30	Female	159.4
50	Female	180.4
40	Male	0.8
45	Male	3.2
42	Female	223.5
46	Female	4.6
41	Female	319.3
18	Female	95.2
52	Female	128.5
46	Female	72.9
36	Female	395.4
39	Male	62
18	Female	37.4
11	Female	49.4
76	Male	45.8
55	Female	125.9
62	Female	56.8
62	Female	386.7
49	Female	130.6
53	Female	161.7
26	Male	50.8
52	Male	1.2
45	Female	7.8
20	Male	63.5
19	Female	6.3
29	Female	619.9
64	Female	117.3
66	Male	5.7
66	Female	148
40	Male	0.9
32	Female	6.5
10	Female	5.1
8	Male	4.1
7	Female	2.2
37	Female	370.7
48	Female	356.4
47	Female	303.9
62	Female	54.7
63	Male	37.4
61	Male	35.9
85	Male	26.2
51	Male	208.5
44	Female	1916.2
18	Male	85.6
19	Male	20.3
53	Male	93.7
29	Male	109.6
58	Female	7.3
48	Female	611.5
55	Male	322.1
55	Female	8.2
52	Female	33
48	Male	422.4
50	Female	87
60	Male	15.2
25	Male	2.4
46	Female	148.6
74	Male	1.3
65	Female	91
68	Male	9.3
69	Female	106.3
23	Male	6.1
63	Female	32.4
63	Female	6.6
57	Female	45.7
63	Male	103.7
28	Female	11
77	Male	210.2
67	Male	13.9
50	Female	98.9
49	Female	75.4
75	Female	9.1
17	Female	14
11	Male	5.8
43	Female	66.5
14	Female	13.1
38	Female	90.7
29	Female	6.2
26	Male	8.2
33	Male	177.8
32	Female	114.9
12	Female	134.9
11	Female	29.3
23	Male	202.5
53	Female	169.7
19	Female	8.5
35	Female	147.3
38	Male	69.1
7	Male	13.5
50	Female	270.8
58	Male	11.9
60	Female	143.4
44	Female	236.1
61	Female	2.1
66	Male	136.1
62	Male	97.3
39	Female	0.6
18	Male	0.9
38	Female	46.6
17	Male	2.9
41	Female	39.2
41	Male	0.3
50	Female	50.9
36	Male	2.8
13	Female	13.4
9	Female	15.3
56	Female	125.5
36	Female	66.6
53	Male	140.7
32	Female	137.7
45	Male	132.4
46	Female	183.7
31	Female	81.2
37	Male	43.8
52	Female	254.8
53	Male	28.2
25	Female	15.8
17	Male	9.9
72	Male	37.1
54	Female	80.7
50	Female	318.2
46	Male	13.5
16	Male	35.1
34	Female	941.5
33	Male	187.2
31	Female	12.7
6	Female	23.7
62	Male	235.7
58	Male	155.1
31	Male	18.4
33	Female	266.8
33	Female	6.4
59	Male	259.7
58	Female	12.5
56	Female	200.4
57	Female	23
67	Male	22.8
62	Female	22.5
40	Male	7.8
38	Female	0.9
49	Female	9.7
40	Male	5.1
58	Male	410.8
39	Female	1204.4
57	Female	28.2
55	Female	294.1
57	Male	58.8
36	Female	369.3
59	Female	11.9
48	Female	209
59	Female	30.1
67	Female	119.4
43	Female	75.1
40	Female	50.8
31	Female	0.6
61	Male	114.2
68	Female	6.2
35	Female	3.3
8	Female	34.5
38	Male	264.1
34	Female	92.8
63	Female	17.7
53	Female	41.8
52	Female	105
23	Female	18.7
52	Female	20.4
61	Female	36.1
64	Male	0.5
50	Female	29.4
43	Male	26.4
38	Female	57.1
39	Male	8.7
34	Female	132.7
37	Male	25.9
57	Female	68
56	Female	227.2
48	Female	226
46	Male	63.9
49	Female	212.6
53	Male	21.6
76	Female	19.7
36	Female	10.1
55	Female	9.1
53	Female	7
54	Male	49.7
60	Female	122.7
69	Male	21.8
43	Female	48.6
85	Male	63.5
81	Female	44.8
70	Female	40.7
61	Male	67.3
62	Female	42.4
63	Male	4.8
51	Female	43.7
52	Male	0.6
51	Female	55.6
84	Female	12.7
55	Male	14.8
63	Female	1
32	Female	49.4
53	Female	196
39	Female	48.2
18	Female	29.4
12	Female	161.7
58	Male	58.2
61	Male	31.6
30	Female	296.6
31	Male	29.7
4	Female	6
41	Female	0.1
48	Female	132.3
14	Female	72.3
53	Male	86.4
52	Female	35.9
62	Female	141.5
67	Male	19.6
41	Female	11.6
70	Female	14.1
58	Female	10.7
52	Female	137.9
56	Male	17.5
30	Female	37
57	Male	117.2
50	Male	1.5
35	Male	78.3
61	Female	31.6
56	Female	15.8
43	Female	72.5
52	Female	39
61	Male	68.9
58	Male	88.8
51	Female	2.3
50	Male	33.5
40	Female	0.9
9	Female	6.4
8	Male	6.2
53	Female	2094.5
54	Female	61.4
59	Female	39.4
58	Female	29
65	Male	7.6
53	Female	42.4
67	Male	42.5
64	Female	239.8
38	Female	636.8
44	Male	137.6
19	Female	148.6
17	Female	9.5
11	Female	113.8
10	Female	66.2
44	Female	136.8
46	Female	140
17	Male	62.8
38	Female	276.9
13	Female	60.2
8	Female	2.4
4	Female	2.1
75	Male	22.5
73	Female	22.8
53	Female	59
61	Male	116.5
53	Female	14.5
69	Female	204.3
63	Female	173.3
39	Male	228.6
27	Female	125.1
27	Male	26.8
65	Female	127.9
62	Female	151.6
71	Male	110.6
56	Male	283.7
48	Male	151.4
36	Female	125.4
33	Male	4.3
49	Female	77.7
57	Female	62
16	Female	10.3
61	Female	50.1
35	Male	746.5
58	Female	2.8
28	Female	29.7
28	Male	64.5
8	Female	12.5
4	Male	20.4
36	Female	8.8
35	Male	1.8
9	Female	8.7
6	Female	3.7
48	Female	60.6
57	Female	92.3
37	Female	1.1
31	Female	24.9
52	Female	29
64	Female	78
9	Female	78.1
8	Male	128.1
6	Male	58.3
33	Female	99.2
55	Female	42
51	Female	40.6
56	Female	4.7
15	Female	7.2
53	Female	153.5
51	Female	447.9
42	Female	205
68	Female	82.4
51	Female	185.4
53	Female	614.3
47	Female	556.1
59	Female	68.5
42	Female	267.8
57	Female	151.1
68	Female	19.4
64	Female	4.6
50	Female	37.6
48	Male	9.2
42	Female	757.5
68	Male	112.2
46	Female	127.6
43	Female	114.2
27	Female	123.1
41	Female	232.7
48	Male	18.5
48	Female	164.2
51	Female	60.9
56	Female	344.1
49	Male	22.9
42	Female	58.6
36	Male	2.2
48	Male	50.5
31	Female	82.1
8	Female	64.9
33	Male	13.8
53	Female	91.3
62	Male	0.1
64	Male	393.9
66	Female	89.1
41	Female	574.8
72	Female	1.5
11	Female	0.4
45	Male	39.4
53	Female	12.1
54	Male	2.1
29	Female	7.4
58	Female	147.9
55	Female	1
21	Male	0.2
61	Male	244.1
47	Female	97.9
27	Male	171.7
67	Female	20.9
51	Female	243.3
19	Female	72.9
32	Female	172.2
48	Female	203.4
70	Male	14.8
67	Male	94.7
49	Female	31.5
47	Female	99
49	Male	292.2
56	Female	82.2
30	Female	71.9
39	Female	23.3
42	Female	166.4
52	Female	54.8
51	Female	153.3
49	Female	171.6
61	Male	200.1
57	Female	29.5
70	Male	1.8
60	Male	281.7
78	Male	246.4
56	Male	27.7
57	Female	368.2
54	Male	2.5
73	Female	50.3
54	Female	341.8
74	Female	23
80	Male	1.1
60	Male	325.8
60	Female	21.6
57	Female	98.1
58	Male	1
52	Female	209.9
60	Male	190.7
30	Female	49.2
57	Female	32
64	Male	200.8
56	Female	170.5
53	Female	275.1
65	Female	70.4
35	Female	4.4
62	Male	17.3
84	Male	93.5
60	Female	30.9
25	Female	231.4
48	Female	65
24	Female	72.2
19	Male	9.1
5	Female	2.1
5	Female	1.8
35	Female	54.5
42	Female	98.9
49	Female	255
49	Male	167.8
68	Female	116.6
61	Female	63.3
56	Female	43.9
10	Female	4.7
55	Male	48.9
41	Female	44.8
43	Male	2.8
20	Male	0.7
15	Male	0.4
49	Female	369.3
45	Male	32.9
41	Female	7.1
20	Female	0.6
14	Male	7.4
77	Female	16
68	Female	188.9
52	Male	61.3
50	Female	1408.9
26	Female	766
68	Female	72.5
62	Male	51.5
37	Female	6.8
43	Female	16.1
48	Male	6.3
13	Female	0.7
46	Female	139.6
54	Male	55.9
27	Female	5.7
47	Female	92.2
60	Female	731.8
51	Female	27.1
46	Female	49.3
15	Male	44.3
42	Male	0.9
31	Female	124.9
54	Male	7.8
22	Female	0.3
44	Female	11.6
17	Female	4.8
11	Male	9.3
71	Female	107.2
43	Male	19.4
50	Male	214.2
48	Female	129.3
47	Female	297.5
25	Male	2.7
22	Female	8.2
33	Female	78.3
32	Male	3
7	Male	7.7
5	Female	0.9
54	Male	18.2
56	Male	46.4
54	Female	113.6
41	Female	92.3
21	Male	266
59	Male	470.8
33	Female	284.3
15	Female	3.3
10	Female	18.9
40	Male	0.6
56	Male	352.1
46	Female	131.9
54	Female	2.4
40	Female	72.1
62	Female	0.7
63	Female	53.3
39	Female	85.9
69	Male	45.4
62	Female	46.6
25	Female	0.6
54	Female	208.4
46	Male	327.8
81	Male	56.1
38	Female	205.2
38	Male	1.3
10	Male	23.9
8	Male	1.3
58	Male	70.6
38	Male	98.5
74	Male	35.7
68	Female	3.5
32	Female	132.7
27	Female	238.6
59	Female	32.3
60	Female	528.4
62	Male	76.7
59	Female	47.2
19	Male	24.3
20	Male	29.3
68	Female	12
67	Female	15.6
34	Female	243.2
42	Female	128.8
56	Female	18.4
58	Female	13
28	Female	1.4
69	Female	179.5
51	Female	140.2
60	Female	89.5
32	Female	107.4
69	Male	145.9
53	Female	0
25	Female	54
25	Female	14.8
23	Male	9.7
49	Male	189.2
64	Male	151.6
51	Female	32.2
60	Female	96.3
70	Male	7.7
67	Female	2.1
51	Male	106.9
35	Female	334.5
16	Male	8.6
41	Male	20.7
73	Male	82.8
52	Male	149.6
57	Female	116.7
19	Female	3.8
64	Female	187.4
70	Male	45
52	Female	92
74	Male	54.8
22	Female	28.1
60	Female	77.1
